"no","day","date","time","address","district","accident_types","suspect_age","victim_age","suspect_vehicle","victim_vehicle","MD","LB","LR","material_loss"
"3236","Wednesday","2020-06-03","4:30"," Pettarani","Panakkukang","TK","17","17","R2","R2","-","-","3","250,000"
"3237","Wednesday","2020-06-03","13:00"," Abu Bakar Lambogo","Makassar","OC","17","-","R2","-","-","-","1","-"
"3238","Thursday","2020-06-04","15:30"," Minasa Upa","Rappocini","TK","17","31","R2","R3","-","-","2","500,000"
"3239","Friday","2020-06-05","4:30"," Insinyur Sutami","Tamalanrea","TK","23","40","R12","R2","1","-","-","2,000,000"
"3240","Friday","2020-06-05","16:49"," Pettarani","Panakkukang","TL","-","23","R2","-","-","-","1","500,000"
"3241","Sunday","2020-06-07","0:15"," Goa Ria","Biringkanaya","TK","21","-","R2","R3","1","-","-","1,500,000"
"3242","Saturday","2020-06-06","20:00"," Toddopuli Raya","Panakkukang","TM","50","9","R3","-","-","-","1","-"
"3243","Saturday","2020-06-06","9:30"," Insinyur Sutami","Tamalanrea","TK","41","32","R2","R6","-","-","2","250,000"
"3244","Saturday","2020-06-06","22:30"," Veteran Utara","Bontoala","TK","50","24","R2","R4","-","-","1","2,000,000"
"3245","Sunday","2020-06-07","11:00"," Toddopuli Raya","Rappocini","TM","54","9","R6","-","-","-","1","-"
"3246","Monday","2020-06-08","18:30","Kawasan Pergudangan Parangloe Indah","Tamalanrea","OC","52","-","R2","-","-","-","1","50,000"
"3247","Monday","2020-06-08","2:30"," Inspeksi PAM","Manggala","OC","28","-","R2","-","-","-","1","500,000"
"3248","Monday","2020-06-08","11:45"," Insinyur Sutami","Biringkanaya","TK","16","18","R2","R2","1","-","3","1,500,000"
"3249","Sunday","2020-06-07","20:15"," Sunu","Tallo","TK","19","-","R2","R2","-","-","1","500,000"
"3250","Monday","2020-06-08","13:30"," Teuku Umar Raya","Tallo","TK","47","37","R3","R6","-","-","-","10,000,000"
"3251","Tuesday","2020-06-09","14:15"," Letjen Hertasning","Rappocini","OC","39","-","R2","-","-","-","1","150,000"
"3252","Tuesday","2020-06-09","2:30"," Biring Romang","Tamalanrea","OC","21","-","R2","-","-","-","1","-"
"3253","Wednesday","2020-06-10","9:00"," Daeng Tata Raya III","Tamalate","TK","46","53","R2","R3","1","-","1","2,000,000"
"3254","Wednesday","2020-06-10","22:00"," Bungaejaya","Bontoala","TL","-","23","R2","-","-","-","1","100,000"
"3255","Thursday","2020-06-11","8:00"," Arief Rate","Ujung Pandang","OC","25","-","R2","-","-","-","1","-"
"3256","Saturday","2020-06-13","7:00"," Sunu","Bontoala","TK","26","43","R2","R2","-","-","1","500,000"
"3257","Wednesday","2020-06-10","20:30","Urip Sumuharjo","Panakkukang","TK","17","31","R2","R2","-","-","2","100,000"
"3258","Thursday","2020-06-11","20:00"," Nipa Nipa","Manggala","TL","26","20","R2","R2","-","-","1","300,000"
"3259","Sunday","2020-06-14","11:00"," Cendrawasih","Tamalate","TL","36","8","R2","R2","-","-","2","1,000,000"
"3260","Saturday","2020-06-13","19:30"," Perintis Kemerdekaan","Biringkanaya","TK","55","56","R3","R3","-","-","2","1,500,000"
"3261","Sunday","2020-06-14","17:30"," Naja Dg. Nai","Tallo","TM","40","76","R2","-","1","-","1","1,000,000"
"3262","Sunday","2020-06-14","2:00"," Tinumbu","Bontoala","TK","23","18","R2","R2","1","-","2","3,000,000"
"3263","Monday","2020-06-15","22:15"," Perintis Kemerdekaan","Biringkanaya","TK","31","23","R2","R3","-","-","1","7,000,000"
"3264","Tuesday","2020-06-16","23:30"," Laikang","Biringkanaya","TK","23","26","R2","R2","-","-","3","500,000"
"3265","Thursday","2020-06-11","18:00"," Pettarani","Panakkukang","TL","-","17","R2","R2","-","-","1","-"
"3266","Monday","2020-06-15","17:00"," Insinyur Sutami","Tallo","TL","-","36","R3","R3","-","-","-","1,000,000"
"3267","Sunday","2020-06-21","21:00"," Nuri","Mariso","TL","-","11","R2","R2","-","-","1","200,000"
"3268","Saturday","2020-06-20","18:20"," Veteran Utara","Makassar","TK","50","63","R2","Rro","-","-","1","200,000"
"3269","Tuesday","2020-06-16","17:30"," Cendrawasih","Mamajang","OC","26","-","R2","-","-","-","1","500,000"
"3270","Thursday","2020-06-18","0:30"," Metro Tanjung Bunga","Mariso","OC","22","-","R2","-","1","-","-","2,000,000"
"3271","Monday","2020-06-22","20:00"," Manyikkoaya","Biringkanaya","OC","19","-","R2","-","-","-","1","200,000"
"3272","Tuesday","2020-06-23","1:00"," Selayar","Biringkanaya","OC","16","-","R2","-","-","-","1","300,000"
"3273","Tuesday","2020-06-23","14:20"," Veteran Utara","Bontoala","TK","27","48","R8","R2","-","1","2","500,000"
"3274","Wednesday","2020-06-24","0:15"," Gunung Bawakaraeng","Bontoala","TK","25","28","R3","R2","-","-","1","1,000,000"
"3275","Monday","2020-06-22","18:20","Poros Perumnas Sudiang","Biringkanaya","TM","15","7","R2","-","-","-","1","1,000,000"
"3276","Wednesday","2020-06-24","7:00"," Gunung Bawakaraeng","Bontoala","TK","51","71","B2","R2","-","-","2","700,000"
"3277","Tuesday","2020-06-23","6:40","Urip Sumuharjo","Panakkukang","TK","39","31","R2","M","-","-","2","3,500,000"
"3278","Wednesday","2020-06-24","14:30"," Tamangapa Raya","Manggala","TL","-","15","R3","R2","1","-","1","250,000"
"3279","Thursday","2020-06-25","22:30"," Pettarani","Rappocini","OC","63","-","R2","-","-","-","1","500,000"
"3280","Saturday","2020-06-27","20:30"," Veteran Selatan","Mamajang","TM","35","39","R2","-","-","-","2","1,000,000"
"3281","Sunday","2020-06-28","1:15"," Kapasa Raya","Biringkanaya","OC","38","-","R2","-","-","-","1","700,000"
"3282","Sunday","2020-06-28","23:15","Urip Sumuharjo","Panakkukang","TK","55","24","R2","R3","1","-","-","5,500,000"
"3283","Friday","2020-06-26","10:00","Sungai Saddang","Ujung Pandang","OC","43","-","R2","-","-","-","1","-"
"3284","Sunday","2020-06-28","10:00"," Pettarani","Panakkukang","TL","-","60","R3","R2","-","-","1","250,000"
"3285","Monday","2020-06-29","21:45"," Insinyur Sutami","Tamalanrea","OC","34","-","R2","-","1","-","-","300,000"
"3286","Sunday","2020-06-28","15:00"," Perintis Kemerdekaan","Tamalanrea","TL","-","15","R4","R2","-","-","2","500,000"
"3287","Wednesday","2020-07-01","10:00"," Tallasa City","Tamalanrea","OC","27","-","R2","-","-","-","1","300,000"
"3288","Wednesday","2020-07-01","20:00"," Perintis Kemerdekaan","Tamalanrea","OC","24","-","R2","-","-","-","1","200,000"
"3289","Thursday","2020-07-02","6:10"," BTN Minasa  Upa","Rappocini","TK","45","26","R4","R4","-","-","-","10,000,000"
"3290","Thursday","2020-07-02","23:20"," Sungai Saddang","Ujung Pandang","TK","32","19","R4","R2","-","-","2","5,000,000"
"3291","Wednesday","2020-07-01","20:00"," Sam Ratulangi","Mamajang","TK","28","31","R2","R4","-","-","1","1,500,000"
"3292","Friday","2020-07-03","4:15"," Arung Teko","Biringkanaya","T","41","-","R2","-","-","-","1","300,000"
"3293","Friday","2020-07-03","6:45"," Perintis Kemerdekaan","Tamalanrea","TK","50","25","R2","R2","1","-","1","500,000"
"3294","Thursday","2020-07-02","22:20"," Tamalate I","Rappocini","TL","-","57","R2","-","-","-","1","-"
"3295","Wednesday","2020-07-01","1:30"," Boulevard","Panakkukang","TK","35","29","R4","R4","-","-","-","10,000,000"
"3296","Thursday","2020-07-02","14:00"," Barawaja","Panakkukang","OC","38","-","R2","-","-","-","1","500,000"
"3297","Saturday","2020-07-04","21:00"," Dr. Leimena","Panakkukang","OC","21","14","R2","-","-","-","2","200,000"
"3298","Sunday","2020-07-05","11:00"," Kerung-Kerung","Makassar","TL","-","25","R2","R2","-","-","3","500,000"
"3299","Sunday","2020-07-05","2:00"," Haji Bau","Ujung Pandang","TK","18","20","R4","R2","-","-","3","10,000,000"
"3300","Friday","2020-06-12","17:00"," Veteran Utara","Makassar","TK","26","65","R6","R2","-","-","1","500,000"
"3301","Monday","2020-07-06","11:00"," Balang Baru 1","Tamalate","TM","60","80","B2","-","-","-","1","-"
"3302","Monday","2020-07-06","13:00"," Toddopuli VII","Manggala","TK","19","72","R2","R2","-","-","2","300,000"
"3303","Monday","2020-07-06","22:00"," Perintis Kemerdekaan","Biringkanaya","TM","20","11","R2","-","-","-","2","200,000"
"3304","Monday","2020-07-06","8:10"," Veteran Selatan","Mamajang","TL","-","70","R2","-","-","-","1","-"
"3305","Wednesday","2020-07-08","10:20"," Pettarani","Panakkukang","TK","53","71","R4","R4","-","-","-","1,000,000"
"3306","Friday","2020-07-10","8:45"," Insinyur Sutami","Tamalanrea","OC","26","24","R2","-","-","-","1","200,000"
"3307","Saturday","2020-07-11","11:00"," Pettarani","Panakkukang","OC","39","-","R2","-","-","-","1","-"
"3308","Saturday","2020-07-11","19:40"," Goa Ria","Biringkanaya","TL","-","14","R2","R2","-","-","4","500,000"
"3309","Sunday","2020-07-12","21:05","Urip Sumuharjo","Panakkukang","TK","27","34","R2","R4","-","-","1","5,000,000"
"3310","Monday","2020-07-13","17:00"," Kesejahteraan Selatan","Tamalanrea","TK","73","15","R4","R2","-","-","1","500,000"
"3311","Saturday","2020-07-11","20:00"," Teuku Umar Raya","Tallo","TL","-","5","R2","-","-","-","1","-"
"3312","Tuesday","2020-07-14","5:30"," Peternakan 5","Manggala","OC","63","17","R2","-","-","-","2","-"
"3313","Monday","2020-06-15","17:00"," Batara Bira","Biringkanaya","OC","49","-","R2","-","-","-","1","200,000"
"3314","Friday","2020-03-13","10:30"," Metro Tanjung Bunga","Tamalate","TK","20","51","R4","R4","-","-","-","5,000,000"
"3315","Wednesday","2020-07-15","8:30"," Pongtiku","Tallo","TK","40","55","R2","R2","-","-","2","300,000"
"3316","Thursday","2020-07-16","14:00"," Perintis Kemerdekaan IV","Tamalanrea","OC","52","-","R2","-","-","-","1","50,000"
"3317","Thursday","2020-07-16","19:00"," Ade Irma Nasution","Tallo","TK","15","46","R2","R2","-","-","2","500,000"
"3318","Thursday","2020-07-16","17:00"," Ade Irma Nasution","Tallo","TK","15","19","R2","R2","-","-","4","1,500,000"
"3319","Friday","2020-07-10","6:00"," Tamalanrea Raya","Tamalanrea","OC","26","-","R2","-","-","-","1","200,000"
"3320","Friday","2020-07-17","16:00"," Cendrawasih","Mariso","TL","-","29","R4","R2","-","-","2","300,000"
"3321","Thursday","2020-07-16","19:00"," Perintis Kemerdekaan","Biringkanaya","TK","60","27","R2","R2","-","-","2","250,000"
"3322","Friday","2020-07-17","16:15"," Perintis Kemerdekaan","Tamalanrea","TK","49","-","R2","R2","-","-","1","200,000"
"3323","Saturday","2020-07-18","10:00"," Daeng Tata Raya","Tamalate","TL","-","26","R2","R2","-","-","1","200,000"
"3324","Saturday","2020-07-18","23:00"," Sultan Alauddin","Tamalate","OC","20","-","R2","-","-","-","1","250,000"
"3325","Sunday","2020-07-19","18:30"," Borong Raya","Manggala","TL","-","48","R2","R2","-","-","1","250,000"
"3326","Monday","2020-07-20","14:00"," Perintis Kemerdekaan","Biringkanaya","OC","18","-","R2","-","-","-","1","200,000"
"3327","Monday","2020-07-20","12:30"," Penghibur","Ujung Pandang","TK","33","-","R2","R4","-","-","1","100,000"
"3328","Tuesday","2020-07-21","11:15"," Gunung Latimojong","Makassar","TK","72","66","R2","R4","1","-","-","200,000"
"3329","Tuesday","2020-07-21","19:15"," Perintis Kemerdekaan","Biringkanaya","TL","-","30","R2","R2","1","-","-","5,000,000"
"3330","Wednesday","2020-07-15","15:30","Perintis Kemerdekaan","Tamalanrea","TK","46","36","R2","R4","1","-","-","500,000"
"3331","Wednesday","2020-07-22","12:00"," Letjen Hertasning","Rappocini","OC","26","-","R2","-","-","-","1","100,000"
"3332","Wednesday","2020-07-22","14:30","Parumpa","Biringkanaya","TL","-","11","R2","Rro","-","-","1","-"
"3333","Thursday","2020-07-16","20:30"," Perintis Kemerdekaan","Biringkanaya","TL","-","23","R2","R2","-","-","1","300,000"
"3334","Thursday","2020-07-23","15:00"," Daeng Tata Raya III","Tamalate","TM","16","7","R2","-","-","-","2","100,000"
"3335","Thursday","2020-05-07","14:00"," Poros Tamalanrea Indah","Tamalanrea","OC","27","-","R2","-","-","-","1","350,000"
"3336","Friday","2020-07-17","14:30"," Tamangapa Raya","Manggala","OC","20","-","R2","-","-","-","1","250,000"
"3337","Friday","2020-07-24","15:00"," Macan","Mamajang","TK","45","14","R4","Rro","-","-","2","500,000"
"3338","Monday","2020-07-20","22:00"," Juanda","Tallo","TK","17","17","R2","R2","-","-","2","500,000"
"3339","Sunday","2020-07-26","6:15"," Perintis Kemerdekaan","Panakkukang","TL","-","29","R4","R2","-","-","2","1,000,000"
"3340","Sunday","2020-07-26","18:20"," Paccerakkang","Biringkanaya","OC","20","-","R2","-","-","-","1","100,000"
"3341","Sunday","2020-07-26","20:00"," Perintis Kemerdekaan","Biringkanaya","TK","35","23","R2","R2","-","-","1","900,000"
"3342","Saturday","2020-07-25","17:30"," Veteran Utara","Makassar","TM","41","57","R4","-","-","-","1","-"
"3343","Thursday","2020-07-30","20:30"," Pettarani","Panakkukang","TK","40","21","R4","R4","-","-","-","1,000,000"
"3344","Friday","2020-07-31","11:40"," Perintis Kemerdekaan","Biringkanaya","TK","57","35","R2","R2","1","-","-","500,000"
"3345","Friday","2020-07-31","12:30"," Toddopuli Raya","Panakkukang","T","35","-","R2","-","-","-","1","100,000"
"3346","Friday","2020-07-31","23:00"," Veteran Utara","Makassar","TK","19","13","R2","R2","-","-","4","300,000"
"3347","Friday","2020-07-31","19:00","Poros Perumnas Sudiang","Biringkanaya","TL","-","40","R2","R2","1","-","-","-"
"3348","Saturday","2020-08-01","16:15"," Manuruki Raya","Biringkanaya","TK","26","35","R2","R2","-","-","2","1,000,000"
"3349","Friday","2020-07-31","15:30"," Veteran Utara","Bontoala","TK","16","22","R2","R2","-","-","3","500,000"
"3350","Sunday","2020-08-02","20:00"," Perintis Kemerdekaan","Biringkanaya","OC","32","-","R2","-","-","-","1","300,000"
"3351","Sunday","2020-08-02","17:00"," Perintis Kemerdekaan","Tamalanrea","TK","50","51","R2","R4","-","-","1","7,500,000"
"3352","Monday","2020-08-03","11:30"," Nuri Baru","Mariso","TK","32","31","R2","R2","-","-","1","200,000"
"3353","Friday","2020-07-31","11:00"," Haji Kalla","Panakkukang","TK","16","21","R2","R2","-","-","2","250,000"
"3354","Monday","2020-08-03","11:03","Urip Sumuharjo","Panakkukang","T","54","-","R2","-","-","-","1","1,000,000"
"3355","Tuesday","2020-08-04","16:30"," Jenderal Sudirman","Ujung Pandang","TL","-","56","R2","R2","-","-","1","100,000"
"3356","Tuesday","2020-08-04","22:00"," Manyikkoaya","Biringkanaya","OC","20","-","R2","-","-","-","1","100,000"
"3357","Tuesday","2020-08-04","14:00"," Galangan Kapal","Tallo","TK","27","57","B2","R4","-","-","2","2,000,000"
"3358","Tuesday","2020-07-28","10:30"," Toddopuli Raya Timur","Panakkukang","TK","22","19","R2","R2","-","-","1","500,000"
"3359","Tuesday","2020-08-04","19:30","Urip Sumuharjo","Panakkukang","TM","63","22","R2","-","-","-","1","250,000"
"3360","Thursday","2020-08-06","8:00"," Bandang","Bontoala","TM","27","46","R2","-","-","-","1","200,000"
"3361","Tuesday","2020-08-04","12:30"," Kima Raya","Biringkanaya","OC","25","-","R2","-","-","-","1","200,000"
"3362","Tuesday","2020-08-04","14:30"," Abdullah Daeng Sirua","Panakkukang","TK","40","22","R4","R2","-","-","-","1,000,000"
"3363","Thursday","2020-08-06","13:30"," Perintis Kemerdekaan","Biringkanaya","TK","35","19","R4","R4","-","-","-","2,000,000"
"3364","Friday","2020-08-07","5:00","Urip Sumuharjo","Panakkukang","TL","-","19","R2","R2","-","-","2","200,000"
"3365","Sunday","2020-08-09","15:00"," Perintis Kemerdekaan","Biringkanaya","OC","58","-","R2","-","-","-","1","100,000"
"3366","Sunday","2020-08-09","16:10"," Veteran Selatan","Mamajang","TK","35","31","R2","R4","-","-","2","2,000,000"
"3367","Saturday","2020-08-08","9:00"," Kesadaran Raya","Panakkukang","TL","-","28","R4","R2","-","-","1","500,000"
"3368","Sunday","2020-08-09","23:00","  Letjen Hertasning","Rappocini","OC","30","-","R2","-","-","-","1","500,000"
"3369","Friday","2020-08-07","18:30","Poros Perumnas Sudiang","Biringkanaya","TL","-","65","R2","-","-","-","1","-"
"3370","Friday","2020-08-07","21:00","Urip Sumuharjo","Panakkukang","TL","-","18","R2","R2","-","-","1","100,000"
"3371","Monday","2020-08-10","7:00"," Perintis Kemerdekaan","Biringkanaya","TK","36","21","R2","Rro","-","-","1","250,000"
"3372","Tuesday","2020-08-11","15:30"," Waduk Tunggu Pampang","Manggala","OC","16","16","R2","-","-","-","1","100,000"
"3373","Tuesday","2020-08-11","22:45"," Sanrangan","Biringkanaya","TK","26","52","R2","R2","-","-","2","300,000"
"3374","Wednesday","2020-08-12","22:46"," Perintis Kemerdekaan","Biringkanaya","TK","22","20","R2","R6","1","-","-","150,000"
"3375","Thursday","2020-08-13","15:30"," Pajaiang","Biringkanaya","TL","-","53","R2","R2","-","-","1","500,000"
"3376","Friday","2020-08-14","1:00"," Sultan Alauddin","Tamalate","TL","-","35","R2","R2","-","-","1","500,000"
"3377","Saturday","2020-08-08","8:30"," Andalas","Bontoala","TL","-","35","R2","R2","-","-","1","100,000"
"3378","Sunday","2020-08-16","4:10"," Datu Musseng","Ujung Pandang","TL","-","24","R4","-","1","-","-","-"
"3379","Saturday","2020-08-15","12:00"," Adyaksa","Panakkukang","TK","23","23","R4","R2","-","-","1","1,000,000"
"3380","Sunday","2020-08-16","10:25"," Perintis Kemerdekaan","Biringkanaya","TK","18","32","R2","R4","-","-","2","7,000,000"
"3381","Monday","2020-08-17","12:30"," Insinyur Sutami","Tamalanrea","OC","41","23","R4","-","-","-","1","17,000,000"
"3382","Monday","2020-08-17","14:00"," Perintis Kemerdekaan","Biringkanaya","OC","22","-","R2","-","-","-","1","100,000"
"3383","Monday","2020-08-17","13:15"," Tamalanrea Raya","Tamalanrea","TK","31","34","R4","R4","-","-","-","3,500,000"
"3384","Saturday","2020-08-01","3:40"," Paccinang Raya","Panakkukang","TK","33","33","R4","R4","-","-","-","30,000,000"
"3385","Tuesday","2020-08-18","13:00"," Barawaja","Panakkukang","TK","40","23","R4","R2","-","-","1","1,000,000"
"3386","Wednesday","2020-08-19","7:50","Urip Sumuharjo","Panakkukang","T","28","-","R2","-","-","-","1","-"
"3387","Wednesday","2020-08-19","11:30"," Perintis Kemerdekaan","Biringkanaya","TK","23","23","R2","R2","1","-","3","200,000"
"3388","Wednesday","2020-08-19","16:00"," Daeng Tata Raya I","Tamalate","TL","-","9","R2","R2","-","-","1","-"
"3389","Wednesday","2020-08-19","16:00"," Bambapuang","Makassar","TM","36","9","R2","-","-","-","1","-"
"3390","Monday","2020-08-17","11:50"," G. Batu Putih","Makassar","TK","39","31","R4","R2","-","-","2","2,000,000"
"3391","Tuesday","2020-08-18","12:50"," Mesjid Raya","Bontoala","TL","-","80","R4","R2","-","-","1","200,000"
"3392","Wednesday","2020-08-19","22:00"," Pandang Raya","Panakkukang","TK","25","20","R2","R2","-","-","2","1,000,000"
"3393","Monday","2020-08-10","16:30"," Perintis Kemerdekaan","Tamalanrea","OC","37","58","R2","-","-","-","2","200,000"
"3394","Thursday","2020-08-20","20:30"," Kumala II","Tamalate","TK","35","12","B2","R2","-","-","4","1,500,000"
"3395","Friday","2020-08-21","11:00"," Biring Romang","Tamalanrea","TM","17","5","R2","-","-","-","1","100,000"
"3396","Monday","2020-08-17","21:00"," Metro Tanjung Bunga","Tamalate","TK","55","49","R2","R2","1","-","-","1,000,000"
"3397","Saturday","2020-08-22","19:30"," Borong Raya","Manggala","TL","-","46","R4","R2","1","-","-","750,000"
"3398","Saturday","2020-08-22","10:00"," Komp. Unhas ","Tamalanrea","OC","19","21","R2","-","-","-","1","-"
"3399","Friday","2020-08-21","12:30"," Monginsidi ","Makassar","OC","40","-","R2","-","-","-","1","100,000"
"3400","Sunday","2020-08-23","18:45"," Kima Raya I","Biringkanaya","TK","25","20","R2","R2","-","-","4","1,500,000"
"3401","Monday","2020-08-24","17:00","  Haji Bau","Ujung Pandang","TK","21","52","R4","R4","-","-","-","2,000,000"
"3402","Tuesday","2020-08-25","9:00"," Penghibur","Ujung Pandang","TL","-","73","R2","-","1","-","-","-"
